,TaxID,Resources,NicheWidth,GenomeSize,GeneCounts,ProteinCodingGenes
521,1275962.0,"['Distilled water', 'Mannitol', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'NaCl']",6,9649995,9270,8880
522,1579979.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3675202,3132,3061
523,266265.0,"['Distilled water', 'K2HPO4', 'Casein peptone', 'NaCl', 'Soy peptone', 'D(+)-Glucose', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059']",12,9731138,8837,8501
524,2305508.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,7149106,5973,5895
525,2674997.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,5582807,4701,4628
526,1771309.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract']",5,4276240,4346,3525
527,154981.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3367659,3197,3130
528,475937.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract']",4,5632343,5192,5086
529,1509.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Soy peptone', 'Malt extract', 'Oat flakes', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Corn meal', 'D(+)-Glucose', 'Meat peptone', 'FeSO4 x 7 H2O', 'KCl', 'Sucrose', 'NaNO3', 'KH2PO4', 'Fe2(SO4)3 x H2O', 'CaCl2 x 2 H2O', '(NH4)2SO4', 'Sulfur', 'FeCl3 x 6 H2O', '155', 'NH4Cl', 'Na2S x 9 H2O', 'NaHCO3', 'Na-formate', 'Brain heart infusion', 'Proteose peptone', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '1038', 'Na2HPO4', 'Na-malate', 'Bis-Tris', '4059', '934', 'Starch', 'Casitone', 'Ground beef', 'NaOH', 'L-Cysteine HCl', 'Trypticase peptone', 'Phytone peptone', 'Maltose', 'D-Glucose', 'Cellobiose', '5540', 'Methylamine hydrochloride', 'Na2CO3', 'Na2S2O3 x 5 H2O', 'MgCl2 x 6 H2O', '241', 'CaCO3', 'V-8 Juice']",65,4246123,3980,3794
530,1936003.0,"['Distilled water', 'CaCl2 x 2 H2O', 'K2HPO4', 'Na2CO3', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'KCl', 'MgCl2 x 6 H2O', 'Na2SO4', 'D-Glucose', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241']",15,4250973,3458,3385
531,1785128.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,3973648,3737,3588
532,1231624.0,"['Agar', 'Distilled water', 'Glucose', 'CaCO3', 'Yeast extract', 'Peptone', 'Malt extract']",7,3198265,2825,2730
533,1677857.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'FeSO4 x 7 H2O', 'Yeast extract', 'MgCl2 x 6 H2O', 'Cellobiose', 'K2HPO4 x 3 H2O', 'Urea', 'Morpholinopropane sulfonic acid', 'L-Cysteine HCl x H2O', 'Sodium resazurin']",12,3604547,3323,3178
534,76258.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4207152,3844,3623
535,189426.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract']",5,6812473,6047,5882
536,1613.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",11,2103331,2148,1991
537,129985.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4703554,4771,4615
538,83683.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",11,1601193,1675,1475
539,69.0,"['Distilled water', 'Glucose', 'K2HPO4', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Beef extract', 'Agar', 'Tryptone', 'Tomato juice', 'Lactose', 'Tryptose', 'Liver extract concentrate', 'CaCl2 x 2 H2O', 'Casitone']",15,6096022,4921,4798
540,81408.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,3963526,4074,3816
541,2582419.0,"['Agar', 'Distilled water', 'Succinic acid', 'GAM broth']",4,2407548,2237,2147
542,583355.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3750771,3076,3010
543,1784.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'Casein peptone', 'Glycerol', 'Na2HPO4 x 12 H2O', 'Proteose peptone no. 3', 'Tween', 'Sodium citrate']",11,5788994,5443,5249
544,2760713.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,5119652,4314,4255
545,93218.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,5571260,5054,4913
546,162209.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059']",7,5200139,5164,4957
547,556499.0,"['Distilled water', 'Glucose', 'K2HPO4', 'Yeast extract', 'Casein peptone', 'NaCl', 'Tris', 'Soy peptone', 'Peptone mixture', 'Hemin', 'L-Cysteine HCl x H2O']",11,3072768,2634,2526
548,472693.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",6,3839721,3634,3462
549,94138.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2677037,2652,2536
550,1209989.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'D-Glucose', 'Na2HPO4', 'Na-(DL)-lactate', 'L-Cysteine HCl x H2O', 'Trehalose', 'Arabinose', 'Sodium resazurin']",16,2759867,2661,2577
551,387631.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'NaCl', 'KCl', 'MgCl2 x 6 H2O', 'Na2SO4', 'Na-DL-lactate', 'DL-Dithiothreitol', 'Sodium resazurin', '5980', '241', 'K2HPO4', 'Na2S x 9 H2O', 'Fe(NH4)2(SO4)2 x 6 H2O', 'HEPES', 'Sodium lactate', '3861', '4484']",22,2076931,2315,2244
552,351627.0,"['Distilled water', 'K2HPO4', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'NaCl', 'MgCl2 x 6 H2O', 'FeCl3 x 6 H2O', 'Trypticase peptone', 'Cellobiose', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin']",13,2970275,2931,2773
553,1349754.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'KH2PO4', 'Na2HPO4 x 12 H2O', 'CaCl2 x 6 H2O', 'KNO3', 'Methanol', 'N-(2-acetamido)-2-aminoethanesulfonic acid', 'CaCl2 x 2 H2O', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'MgCl2 x 6 H2O', '2036', '5678', 'Bacto peptone', 'Beef extract', 'Yeast extract', 'Trypticase soy broth', 'Fe(III) citrate', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'K2HPO4', 'FeSO4 x 7 H2O', 'Tryptone', 'Sulfur', '3804', '3861', 'Casitone', 'Trypticase peptone', 'Phytone peptone', 'Ground beef', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'NaOH', 'L-Cysteine HCl', 'Sodium resazurin', '5540', 'Glucose', 'Casein peptone', 'Na-acetate', 'Na-(DL)-lactate', 'Fe(NH4)2(SO4)2 x 6 H2O', 'L-Cysteine HCl x H2O', '241', 'Meat extract', 'MnSO4 x H2O', 'Tween 80', '(NH4)3 citrate', 'FeSO4', '5980', '5861', 'Peptone', 'Na2SiO3 x 9 H2O', 'Sodium caproate', 'Malt extract', '(NH4)2SO4', 'Na2HPO4', '4059', 'Proteose peptone no. 3', 'MgSO4', 'NaBr', 'Na2S2O3 x 5 H2O', 'Bromothymol blue', '1038', '114', 'Vitamin B12', 'Resazurin', 'Ammonium acetate', 'Disodium succinate', 'Na2CO3', 'SrCl2 x 6 H2O', 'Trehalose', 'DL-Malic acid', 'Sodium succinate', 'Sodium acetate', '4256', '4611', 'Casamino acids', 'Sodium pyruvate', 'CaCO3', 'Oat flakes', 'Na-ascorbate', 'Ferric citrate monohydrate', '1474', 'D-Fructose', 'Tris HCl', 'Na-thioglycolate', 'Urea', '1180', 'Sodium thioglycolate', 'Bromocresol purple', 'Glycerol', 'Na2SeO4', 'DL-Sodium malate', '4144', 'Nutrient broth No. 2']",104,5645783,5462,5194
554,192812.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3229668,3158,3087
555,33932.0,"['Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Tryptone', 'Beef extract', 'FeCl3', 'Soy peptone', 'Malt extract', 'Peptone', 'Meat extract', 'Oat flakes', 'MgSO4 x 7 H2O', 'K2HPO4', 'Starch', 'Corn meal', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",24,4899141,4985,4794
556,300019.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract', 'Trypticase soy broth']",10,3410829,3259,3187
557,2696063.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'KH2PO4', 'FeSO4 x 7 H2O', 'Yeast extract', 'Na2CO3', 'D-Fructose', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'Casitone', 'FeSO4', 'L-Cysteine HCl x H2O', 'Trehalose', 'Sodium resazurin', '5980']",18,5500435,5028,4780
558,521045.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'NaCl', 'KCl', 'Maltose', 'PIPES', 'MgCl2 x 2 H2O', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241', 'K2HPO4', 'Na-acetate', 'Na2S2O3 x 5 H2O', 'D-Glucose']",19,2302126,2186,2112
559,2051957.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'Difco marine broth', 'Pancreatic digest of casein', 'Casitone', 'Phytone peptone', 'Marine agar 2216', 'K2HPO4', 'Casein peptone', 'NaCl', 'D(+)-Glucose', 'MgSO4 x 7 H2O', 'Trypticase soy broth', 'CaCl2 x 2 H2O', 'KH2PO4', 'MnSO4 x H2O', 'Yeast extract', 'Resazurin', 'Tryptone', 'Na2HPO4 x 2 H2O']",22,3078689,3081,3016
560,335543.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'NaCl', 'Tryptone', 'Trypticase soy broth', 'Czapek-Dox liquid medium', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Malt extract', 'CaCl2 x 2 H2O', 'KH2PO4', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'KCl', 'MgCl2 x 6 H2O', '2,3-butanediol', 'FeSO4', 'Sodium resazurin', 'Peptone', 'Meat extract', 'Na2HPO4 x 2 H2O', 'Na2-fumarate', 'Trehalose', '5980', 'Na2S2O3 x 5 H2O', 'Na2SO4', 'Na-DL-lactate', 'Fe(III) citrate', 'NaHCO3', 'CaCl2', 'KBr', 'MgCl2']",42,4990251,4034,3960
561,360910.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'Na-acetate', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'Na-formate', 'Brain heart infusion', 'Proteose peptone', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '1038', 'Agar', 'Trypticase soy broth', 'Peptone', 'Beef extract']",21,3732255,3446,3333
562,262324.0,"['Agar', 'Distilled water', 'K2HPO4', 'Yeast extract', 'Casitone', 'Trypticase peptone', 'Phytone peptone', 'Ground beef', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'NaOH', 'L-Cysteine HCl', 'Sodium resazurin', '5540', 'Peptone', 'Meat extract', 'Bacto peptone', 'NaCl', 'Beef extract', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'Sucrose', 'Raffinose', 'Galactose']",26,6056618,5038,4915
563,1341692.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'Na2S x 9 H2O', 'NaHCO3', 'MgCl2 x 6 H2O', 'D-Glucose', 'L-Cysteine HCl x H2O', 'Trehalose', 'Sodium resazurin', '5980', '1474', 'MgSO4 x 7 H2O', 'D-Fructose', 'NaCl', 'KCl', '241', 'Agar', 'Trypticase soy broth', 'Meat extract', 'Glucose', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",29,4352446,4044,3905
564,655815.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,5128187,4487,4384
565,593117.0,"['Peptone', 'Distilled water', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'Na2S x 9 H2O', 'CaCl2', 'PIPES', 'Sea Salt', 'Elemental sulphur', 'MgSO4 x 7 H2O', 'K2HPO4', 'FeSO4 x 7 H2O', 'NaCl', 'KCl', 'Tryptone', 'MgCl2 x 6 H2O', 'Sulfur', '3804', '3861']",20,2045438,2227,2166
566,44935.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",14,4282261,3892,3790
567,1653476.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'NiCl2 x 6 H2O', 'NH4Cl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'Na2S2O3 x 5 H2O', 'MgCl2 x 6 H2O', 'Na2-fumarate', 'FeSO4', 'Trehalose', 'Sodium resazurin', '5980']",16,1814952,1820,1762
568,316067.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Na-acetate', 'Na2CO3', 'NH4Cl', 'Na-ascorbate', 'Trehalose', 'Ferric citrate monohydrate', '1474']",11,4304501,3853,3771
569,40215.0,"['Distilled water', 'K2HPO4', 'KH2PO4', 'Yeast extract', '(NH4)2SO4', 'Na2CO3', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'Na-DL-lactate', 'NaNO3', 'FeSO4', 'L-Cysteine HCl x H2O', 'Trehalose', 'Sodium resazurin', 'Agar', 'MgSO4 x 7 H2O', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract', 'Nutrient broth', 'Tryptone', 'Peptone', 'Meat extract']",26,3438557,3205,3075
570,1309.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2028032,2005,1869
571,322095.0,"['Agar', 'Distilled water', 'K2HPO4', 'Yeast extract', 'Casitone', 'Ground beef', 'NaOH', 'L-Cysteine HCl']",8,2727503,2310,2227
572,118060.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,3746111,3352,3289
573,190897.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3518157,3226,3066
574,394503.0,"['Distilled water', 'KH2PO4', 'FeSO4 x 7 H2O', 'Yeast extract', '(NH4)2SO4', 'Na2CO3', 'MgCl2 x 6 H2O', 'Cellobiose', 'K2HPO4 x 3 H2O', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin']",12,4068724,3552,3406
575,116718.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,7316152,6571,6359
576,556325.0,"['Meat extract', 'Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Tween 80', 'Glycerol', 'Casamino acids', 'Malt extract']",10,2667837,2409,2332
577,1121310.0,"['Distilled water', 'CaCO3', 'D-Glucose', 'L-Cysteine HCl x H2O', 'Potato', 'Sodium resazurin']",6,5242194,4859,4690
578,871968.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Na-acetate', 'Na2CO3', 'NH4Cl', 'Na-ascorbate', 'Trehalose', 'Ferric citrate monohydrate', '1474']",11,3176073,3129,2998
579,864564.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'NaCl', 'KCl', 'Casamino acids', 'Na3-citrate', 'Na glutamate', 'Trypticase soy broth', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",17,1890857,1593,1521
580,388396.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Soy peptone', 'Malt extract', 'Charcoal', 'Bacto peptone', 'Yeast extract', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'CaCl2 x 2 H2O', 'MgCl2 x 6 H2O', 'Casamino acids', 'Nutrient broth', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Meat extract', 'Casitone', 'Ground beef', 'NaOH', 'L-Cysteine HCl', 'KH2PO4', '(NH4)2SO4', 'Na2CO3', 'H3BO3', 'K2SO4', 'Na2WO4', 'D-Galactose', '2857']",40,4503336,4121,3951
581,1501662.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2197342,2202,2072
582,137545.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'Mannitol', 'K2HPO4', 'CaCO3', '(NH4)2SO4', 'NaCl', 'KCl', 'CaCl2', 'KNO3', 'Casein hydrolysate', 'MgCl2', 'Glucose', 'CaCl2 x 2 H2O', 'Yeast extract', 'Casein peptone', 'Beef extract', 'Malt extract', 'MgSO4 x 7 H2O', 'Starch', '147']",23,5376744,5045,4872
583,655015.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'NaCl', 'KNO3', '2865', 'Na2HPO4 x 12 H2O', 'NaNO3', 'Trace metal solution']",10,4707971,4318,4202
584,433684.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,366303280,27505,21500
585,762903.0,"['Distilled water', 'Nutrient broth']",2,4635236,3854,3781
586,1182590.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Soy peptone', 'Malt extract', 'Yeast extract', 'Oat flakes', '147', 'Bacto peptone', 'Trypticase soy broth', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Rolled oats', 'Meat extract', 'MgSO4 x 7 H2O', 'K2HPO4', 'CaCO3', '(NH4)2SO4', 'Starch', 'Glucose']",27,4686340,4529,4172
587,173559.0,"['Agar', 'Distilled water', 'Glucose', 'Yeast extract', 'Malt extract']",5,4358365,4136,4013
588,1719132.0,"['Meat extract', 'Agar', 'Distilled water', 'Glycerol', 'Proteose peptone no. 3', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'Casein peptone', 'Na2HPO4 x 12 H2O', 'Tween', 'Sodium citrate', 'Glucose', 'CaCO3', 'Malt extract']",15,6266765,5671,5529
589,89093.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,1949382,1858,1788
590,1560345.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",12,5322941,4956,4835
591,2749961.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2156377,2103,2002
592,262209.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth', 'Meat extract', 'MgSO4 x 7 H2O', 'Bacto peptone', 'Tween 80', 'Glycerol', 'Casamino acids', 'Malt extract', 'Beef extract']",12,3481073,3354,3287
593,931626.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Na-acetate', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'Na2SO4', 'Na-butyrate', 'FeSO4', 'Trehalose', 'Sodium resazurin', '5980', 'K2HPO4', 'Casein peptone', 'D(+)-Glucose', 'Glucose', 'Potato', 'Na2CO3', 'D-Glucose', 'L-Cysteine HCl x H2O', '241', 'MgSO4 x 7 H2O', 'D-Fructose', 'Peptone', 'Trypticase soy broth', 'Bacto peptone', 'Fe(III) citrate', 'CaCl2', 'KBr', 'MgCl2', 'Arabinose', '4825', '4826', '3979', 'Meat extract', 'dehydrated Wilkins-Chalgren medium', 'L-Cysteine HCl', 'Ferric citrate monohydrate', 'Casitone', 'Ground beef', 'NaOH', 'Trypticase peptone', 'Phytone peptone', 'Maltose', 'Starch', 'Cellobiose', '5540', '(NH4)2SO4', 'Na2S2O3 x 5 H2O', 'FeCl3 x 6 H2O', '155', 'Glycerol', 'Beef extract', 'Casamino acids']",62,4044777,3713,3600
594,1490.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'Oat flakes', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)2 citrate', 'NaCl', 'Tryptone', 'Corn meal', 'KH2PO4', 'KCl', 'NaNO3', 'Fe2(SO4)3 x H2O', 'Peptone', 'CaCl2 x 2 H2O', 'NH4Cl', 'Na2S x 9 H2O', 'NaHCO3', 'Casitone', 'Methanol', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '5861', 'Starch', '(NH4)2SO4', 'Na2HPO4', '4059', 'Ground beef', 'NaOH', 'L-Cysteine HCl', 'Trypticase peptone', 'Phytone peptone', 'Maltose', 'D-Glucose', 'Cellobiose', '5540', 'CaCO3', 'V-8 Juice']",49,3566216,3530,3365
595,35760.0,"['Distilled water', 'Glucose', 'K2HPO4', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Beef extract']",7,2257294,1896,1797
596,2490858.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,2751094,2772,2660
597,1255043.0,"['Distilled water', 'K2HPO4', 'Na2CO3', 'NaCl', 'NaHCO3']",5,4002350,3785,3599
598,1225769.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,4069732,3771,3601
599,641491.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'Na2S2O3 x 5 H2O', 'Na2SO4', 'Na-DL-lactate', 'FeSO4', 'Trehalose', 'Sodium resazurin', '5980']",15,3858580,3540,3464
600,667015.0,"['Agar', 'Distilled water', 'K2HPO4', 'Yeast extract', 'Casitone', 'Trypticase peptone', 'Phytone peptone', 'Ground beef', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'NaOH', 'L-Cysteine HCl', 'Sodium resazurin', '5540']",16,4308663,3772,3596
601,198832.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,5659581,4974,4749
602,204891.0,"['Agar', 'Distilled water', 'Glucose', 'CaCO3', 'Yeast extract', 'Malt extract']",6,8948074,8279,8130
603,196164.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,3219505,2948,2826
604,67304.0,"['Agar', 'Distilled water', 'Oatmeal', '1209', 'Yeast extract', 'Beef extract', 'Maltose', 'N-Z amine', 'Starch', 'Rolled oats', '147', 'Glucose', 'CaCO3', 'Malt extract']",14,9512378,8502,8262
605,65741.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059']",10,6095635,5698,5578
606,37928.0,"['Agar', 'Distilled water', 'Glucose', 'Yeast extract', 'Casein peptone', 'NaCl', 'Peptone', 'Beef extract']",8,5032705,4668,4548
607,240016.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'K2HPO4', 'CaCO3', '(NH4)2SO4', 'NaCl', 'Starch', '147', 'Glucose', 'Yeast extract', 'Casamino acids', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Rolled oats', 'Malt extract']",16,8220857,6277,6160
608,262543.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,3040786,3155,3031
609,212663.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4992314,4446,4194
